"","time","latitude","longitude","analysed_sst","analysis_error","mask","sea_ice_fraction","sst_anomaly"
"1","2002-09-02T09:00:00Z",16.375,-88.375,29.436,0.39,1,NA,-0.5
"2","2002-09-03T09:00:00Z",16.375,-88.375,29.365,0.39,1,NA,-0.518
"3","2002-09-04T09:00:00Z",16.375,-88.375,29.436,0.39,1,NA,-0.439
"4","2002-09-05T09:00:00Z",16.375,-88.375,29.836,0.4,1,NA,-0.025
"5","2002-09-06T09:00:00Z",16.375,-88.375,29.918,0.39,1,NA,-0.109
"6","2002-09-07T09:00:00Z",16.375,-88.375,30.072,0.39,1,NA,0.088
"7","2002-09-08T09:00:00Z",16.375,-88.375,30.403,0.37,1,NA,0.375
"8","2002-09-09T09:00:00Z",16.375,-88.375,30.465,0.36,1,NA,0.353
"9","2002-09-10T09:00:00Z",16.375,-88.375,30.402,0.36,1,NA,0.336
"10","2002-09-11T09:00:00Z",16.375,-88.375,30.183,0.37,1,NA,0.212
"11","2002-09-12T09:00:00Z",16.375,-88.375,29.895,0.39,1,NA,0.004
"12","2002-09-13T09:00:00Z",16.375,-88.375,30.009,0.38,1,NA,-0.022
"13","2002-09-14T09:00:00Z",16.375,-88.375,29.996,0.38,1,NA,-0.134
"14","2002-09-15T09:00:00Z",16.375,-88.375,29.989,0.39,1,NA,-0.036
"15","2002-09-16T09:00:00Z",16.375,-88.375,30.185,0.39,1,NA,0.034
"16","2002-09-17T09:00:00Z",16.375,-88.375,30.25,0.39,1,NA,0.203
"17","2002-09-18T09:00:00Z",16.375,-88.375,30.444,0.36,1,NA,0.416
"18","2002-09-19T09:00:00Z",16.375,-88.375,30.47,0.36,1,NA,0.486
"19","2002-09-20T09:00:00Z",16.375,-88.375,30.405,0.37,1,NA,0.436
"20","2002-09-21T09:00:00Z",16.375,-88.375,30.237,0.4,1,NA,0.419
"21","2002-09-22T09:00:00Z",16.375,-88.375,30.12,0.41,1,NA,0.429
"22","2002-09-23T09:00:00Z",16.375,-88.375,30.702,0.41,1,NA,0.914
"23","2002-09-24T09:00:00Z",16.375,-88.375,30.385,0.41,1,NA,0.662
"24","2002-09-25T09:00:00Z",16.375,-88.375,29.645,0.41,1,NA,0.016
"25","2002-09-26T09:00:00Z",16.375,-88.375,29.431,0.39,1,NA,-0.109
"26","2002-09-27T09:00:00Z",16.375,-88.375,29.396,0.39,1,NA,-0.103
"27","2002-09-28T09:00:00Z",16.375,-88.375,29.444,0.4,1,NA,-0.283
"28","2002-09-29T09:00:00Z",16.375,-88.375,29.406,0.41,1,NA,-0.227
"29","2002-09-30T09:00:00Z",16.375,-88.375,29.199,0.41,1,NA,-0.382
"30","2002-10-01T09:00:00Z",16.375,-88.375,29.301,0.4,1,NA,-0.255
"31","2002-12-01T09:00:00Z",16.375,-88.375,27.293,0.38,1,NA,0.098
"32","2002-12-02T09:00:00Z",16.375,-88.375,27.324,0.38,1,NA,0.163
"33","2002-12-03T09:00:00Z",16.375,-88.375,27.101,0.39,1,NA,0.14
"34","2002-12-04T09:00:00Z",16.375,-88.375,26.823,0.39,1,NA,-0.239
"35","2002-12-05T09:00:00Z",16.375,-88.375,26.878,0.39,1,NA,-0.126
"36","2002-12-06T09:00:00Z",16.375,-88.375,26.947,0.39,1,NA,-0.004
"37","2002-12-07T09:00:00Z",16.375,-88.375,26.926,0.38,1,NA,-0.095
"38","2002-12-08T09:00:00Z",16.375,-88.375,26.807,0.39,1,NA,-0.168
"39","2002-12-09T09:00:00Z",16.375,-88.375,26.604,0.4,1,NA,-0.309
"40","2002-12-10T09:00:00Z",16.375,-88.375,26.697,0.38,1,NA,-0.266
"41","2002-12-11T09:00:00Z",16.375,-88.375,26.855,0.39,1,NA,-0.185
"42","2002-12-12T09:00:00Z",16.375,-88.375,27.13,0.38,1,NA,0.249
"43","2002-12-13T09:00:00Z",16.375,-88.375,27.236,0.37,1,NA,0.351
"44","2002-12-14T09:00:00Z",16.375,-88.375,26.934,0.38,1,NA,0.183
"45","2002-12-15T09:00:00Z",16.375,-88.375,26.686,0.4,1,NA,-0.069
"46","2002-12-16T09:00:00Z",16.375,-88.375,26.655,0.41,1,NA,-0.081
"47","2002-12-17T09:00:00Z",16.375,-88.375,26.681,0.38,1,NA,-0.152
"48","2002-12-18T09:00:00Z",16.375,-88.375,26.712,0.37,1,NA,-0.049
"49","2002-12-19T09:00:00Z",16.375,-88.375,26.624,0.38,1,NA,0.008
"50","2002-12-20T09:00:00Z",16.375,-88.375,26.752,0.39,1,NA,0.309
"51","2002-12-21T09:00:00Z",16.375,-88.375,26.781,0.39,1,NA,0.309
"52","2002-12-22T09:00:00Z",16.375,-88.375,26.553,0.4,1,NA,-0.098
"53","2002-12-23T09:00:00Z",16.375,-88.375,26.766,0.39,1,NA,0.111
"54","2002-12-24T09:00:00Z",16.375,-88.375,27.144,0.38,1,NA,0.465
"55","2002-12-25T09:00:00Z",16.375,-88.375,27.215,0.37,1,NA,0.543
"56","2002-12-26T09:00:00Z",16.375,-88.375,27.102,0.38,1,NA,0.488
"57","2002-12-27T09:00:00Z",16.375,-88.375,26.787,0.39,1,NA,0.236
"58","2002-12-28T09:00:00Z",16.375,-88.375,26.163,0.4,1,NA,-0.294
"59","2002-12-29T09:00:00Z",16.375,-88.375,26.169,0.39,1,NA,-0.362
"60","2002-12-30T09:00:00Z",16.375,-88.375,26.224,0.38,1,NA,-0.299
"61","2002-12-31T09:00:00Z",16.375,-88.375,26.318,0.38,1,NA,-0.206
"62","2003-01-01T09:00:00Z",16.375,-88.375,26.126,0.39,1,NA,-0.55
"63","2003-01-02T09:00:00Z",16.375,-88.375,25.969,0.38,1,NA,-0.648
"64","2003-01-03T09:00:00Z",16.375,-88.375,25.985,0.4,1,NA,-0.514
"65","2003-01-04T09:00:00Z",16.375,-88.375,25.919,0.41,1,NA,-0.459
"66","2003-01-05T09:00:00Z",16.375,-88.375,26.129,0.41,1,NA,-0.082
"67","2003-01-06T09:00:00Z",16.375,-88.375,25.843,0.41,1,NA,-0.37
"68","2003-01-07T09:00:00Z",16.375,-88.375,25.533,0.41,1,NA,-0.7
"69","2003-01-08T09:00:00Z",16.375,-88.375,25.751,0.39,1,NA,-0.494
"70","2003-01-09T09:00:00Z",16.375,-88.375,25.783,0.37,1,NA,-0.374
"71","2003-01-10T09:00:00Z",16.375,-88.375,25.685,0.38,1,NA,-0.493
"72","2003-01-11T09:00:00Z",16.375,-88.375,25.669,0.4,1,NA,-0.573
"73","2003-01-12T09:00:00Z",16.375,-88.375,25.727,0.41,1,NA,-0.501
"74","2003-01-13T09:00:00Z",16.375,-88.375,25.533,0.41,1,NA,-0.701
"75","2003-01-14T09:00:00Z",16.375,-88.375,25.737,0.41,1,NA,-0.486
"76","2003-01-15T09:00:00Z",16.375,-88.375,25.7,0.41,1,NA,-0.362
"77","2003-01-16T09:00:00Z",16.375,-88.375,25.483,0.41,1,NA,-0.42
"78","2003-01-17T09:00:00Z",16.375,-88.375,25.402,0.4,1,NA,-0.478
"79","2003-01-18T09:00:00Z",16.375,-88.375,25.307,0.41,1,NA,-0.598
"80","2003-01-19T09:00:00Z",16.375,-88.375,25.305,0.41,1,NA,-0.77
"81","2003-01-20T09:00:00Z",16.375,-88.375,25.478,0.41,1,NA,-0.682
"82","2003-01-21T09:00:00Z",16.375,-88.375,25.431,0.41,1,NA,-0.756
"83","2003-01-22T09:00:00Z",16.375,-88.375,25.439,0.39,1,NA,-0.752
"84","2003-01-23T09:00:00Z",16.375,-88.375,25.448,0.38,1,NA,-0.777
"85","2003-01-24T09:00:00Z",16.375,-88.375,25.012,0.41,1,NA,-1.215
"86","2003-01-25T09:00:00Z",16.375,-88.375,24.234,0.39,1,NA,-1.8
"87","2003-01-26T09:00:00Z",16.375,-88.375,24.276,0.37,1,NA,-1.625
"88","2003-01-27T09:00:00Z",16.375,-88.375,24.142,0.38,1,NA,-1.604
"89","2003-01-28T09:00:00Z",16.375,-88.375,24.123,0.4,1,NA,-1.613
"90","2003-01-29T09:00:00Z",16.375,-88.375,25.766,0.41,1,NA,-0.042
"91","2003-01-30T09:00:00Z",16.375,-88.375,26.003,0.41,1,NA,0.033
"92","2003-01-31T09:00:00Z",16.375,-88.375,26.095,0.41,1,NA,0.022
"93","2003-02-01T09:00:00Z",16.375,-88.375,25.247,0.41,1,NA,-0.825
"94","2003-03-01T09:00:00Z",16.375,-88.375,27.332,0.38,1,NA,0.628
"95","2003-03-02T09:00:00Z",16.375,-88.375,27.284,0.37,1,NA,0.694
"96","2003-03-03T09:00:00Z",16.375,-88.375,27.253,0.38,1,NA,0.648
"97","2003-03-04T09:00:00Z",16.375,-88.375,27.385,0.39,1,NA,0.748
"98","2003-03-05T09:00:00Z",16.375,-88.375,27.61,0.39,1,NA,0.96
"99","2003-03-06T09:00:00Z",16.375,-88.375,27.754,0.38,1,NA,0.994
"100","2003-03-07T09:00:00Z",16.375,-88.375,27.865,0.38,1,NA,1.191
"101","2003-03-08T09:00:00Z",16.375,-88.375,27.875,0.38,1,NA,1.174
"102","2003-03-09T09:00:00Z",16.375,-88.375,27.821,0.38,1,NA,1.036
"103","2003-03-10T09:00:00Z",16.375,-88.375,27.603,0.38,1,NA,0.847
"104","2003-03-11T09:00:00Z",16.375,-88.375,27.539,0.38,1,NA,0.751
"105","2003-03-12T09:00:00Z",16.375,-88.375,27.366,0.39,1,NA,0.537
"106","2003-03-13T09:00:00Z",16.375,-88.375,27.507,0.39,1,NA,0.705
"107","2003-03-14T09:00:00Z",16.375,-88.375,27.748,0.38,1,NA,0.841
"108","2003-03-15T09:00:00Z",16.375,-88.375,27.803,0.39,1,NA,0.984
"109","2003-03-16T09:00:00Z",16.375,-88.375,28.217,0.4,1,NA,1.344
"110","2003-03-17T09:00:00Z",16.375,-88.375,28.531,0.39,1,NA,1.521
"111","2003-03-18T09:00:00Z",16.375,-88.375,28.427,0.38,1,NA,1.34
"112","2003-03-19T09:00:00Z",16.375,-88.375,28.383,0.37,1,NA,1.184
"113","2003-03-20T09:00:00Z",16.375,-88.375,28.497,0.37,1,NA,1.311
"114","2003-03-21T09:00:00Z",16.375,-88.375,28.507,0.37,1,NA,1.286
"115","2003-03-22T09:00:00Z",16.375,-88.375,28.328,0.38,1,NA,1.27
"116","2003-03-23T09:00:00Z",16.375,-88.375,28.353,0.38,1,NA,1.207
"117","2003-03-24T09:00:00Z",16.375,-88.375,28.441,0.39,1,NA,1.255
"118","2003-03-25T09:00:00Z",16.375,-88.375,28.323,0.4,1,NA,1.145
"119","2003-03-26T09:00:00Z",16.375,-88.375,28.248,0.39,1,NA,1.042
"120","2003-03-27T09:00:00Z",16.375,-88.375,28.817,0.39,1,NA,1.557
"121","2003-03-28T09:00:00Z",16.375,-88.375,28.674,0.37,1,NA,1.52
"122","2003-03-29T09:00:00Z",16.375,-88.375,28.558,0.36,1,NA,1.45
"123","2003-03-30T09:00:00Z",16.375,-88.375,28.517,0.38,1,NA,1.354
"124","2003-03-31T09:00:00Z",16.375,-88.375,28.303,0.41,1,NA,1.046
"125","2003-04-01T09:00:00Z",16.375,-88.375,27.883,0.41,1,NA,0.609
"126","2003-05-01T09:00:00Z",16.375,-88.375,29.262,0.38,1,NA,0.974
"127","2003-05-02T09:00:00Z",16.375,-88.375,29.2,0.39,1,NA,0.695
"128","2003-05-03T09:00:00Z",16.375,-88.375,29.162,0.41,1,NA,0.788
"129","2003-05-04T09:00:00Z",16.375,-88.375,28.762,0.4,1,NA,0.364
"130","2003-05-05T09:00:00Z",16.375,-88.375,28.746,0.39,1,NA,0.189
"131","2003-05-06T09:00:00Z",16.375,-88.375,28.57,0.39,1,NA,-0.111
"132","2003-05-07T09:00:00Z",16.375,-88.375,28.769,0.38,1,NA,0.054
"133","2003-05-08T09:00:00Z",16.375,-88.375,28.916,0.38,1,NA,0.152
"134","2003-05-09T09:00:00Z",16.375,-88.375,28.852,0.4,1,NA,0.094
"135","2003-05-10T09:00:00Z",16.375,-88.375,28.461,0.41,1,NA,-0.314
"136","2003-05-11T09:00:00Z",16.375,-88.375,28.439,0.4,1,NA,-0.265
"137","2003-05-12T09:00:00Z",16.375,-88.375,27.663,0.41,1,NA,-1.088
"138","2003-05-13T09:00:00Z",16.375,-88.375,27.534,0.41,1,NA,-1.376
"139","2003-05-14T09:00:00Z",16.375,-88.375,27.869,0.41,1,NA,-0.908
"140","2003-05-15T09:00:00Z",16.375,-88.375,28.525,0.4,1,NA,-0.371
"141","2003-05-16T09:00:00Z",16.375,-88.375,28.53,0.39,1,NA,-0.409
"142","2003-05-17T09:00:00Z",16.375,-88.375,28.635,0.4,1,NA,-0.224
"143","2003-05-18T09:00:00Z",16.375,-88.375,28.803,0.41,1,NA,0.064
"144","2003-05-19T09:00:00Z",16.375,-88.375,28.968,0.41,1,NA,-0.058
"145","2003-05-20T09:00:00Z",16.375,-88.375,28.615,0.41,1,NA,-0.454
"146","2003-05-21T09:00:00Z",16.375,-88.375,29.214,0.41,1,NA,0.075
"147","2003-05-22T09:00:00Z",16.375,-88.375,29.306,0.39,1,NA,0.339
"148","2003-05-23T09:00:00Z",16.375,-88.375,29.479,0.38,1,NA,0.327
"149","2003-05-24T09:00:00Z",16.375,-88.375,29.353,0.4,1,NA,0.121
"150","2003-05-25T09:00:00Z",16.375,-88.375,29.273,0.4,1,NA,0.008
"151","2003-05-26T09:00:00Z",16.375,-88.375,29.402,0.38,1,NA,0.213
"152","2003-05-27T09:00:00Z",16.375,-88.375,29.373,0.39,1,NA,0.15
"153","2003-05-28T09:00:00Z",16.375,-88.375,29.216,0.41,1,NA,-0.011
"154","2003-05-29T09:00:00Z",16.375,-88.375,29.064,0.41,1,NA,-0.125
"155","2003-05-30T09:00:00Z",16.375,-88.375,29.185,0.41,1,NA,0.202
"156","2003-05-31T09:00:00Z",16.375,-88.375,29.173,0.41,1,NA,0.144
"157","2003-06-01T09:00:00Z",16.375,-88.375,29.096,0.41,1,NA,0.186
"158","2003-07-01T09:00:00Z",16.375,-88.375,29.974,0.4,1,NA,0.621
"159","2003-07-02T09:00:00Z",16.375,-88.375,29.386,0.4,1,NA,0.146
"160","2003-07-03T09:00:00Z",16.375,-88.375,29.358,0.4,1,NA,0.157
"161","2003-07-04T09:00:00Z",16.375,-88.375,29.653,0.38,1,NA,0.421
"162","2003-07-05T09:00:00Z",16.375,-88.375,29.792,0.39,1,NA,0.597
"163","2003-07-06T09:00:00Z",16.375,-88.375,29.979,0.4,1,NA,0.758
"164","2003-07-07T09:00:00Z",16.375,-88.375,28.999,0.4,1,NA,-0.132
"165","2003-07-08T09:00:00Z",16.375,-88.375,29.225,0.39,1,NA,0.184
"166","2003-07-09T09:00:00Z",16.375,-88.375,29.655,0.38,1,NA,0.504
"167","2003-07-10T09:00:00Z",16.375,-88.375,29.805,0.38,1,NA,0.625
"168","2003-07-11T09:00:00Z",16.375,-88.375,29.741,0.39,1,NA,0.383
"169","2003-07-12T09:00:00Z",16.375,-88.375,29.756,0.4,1,NA,0.593
"170","2003-07-13T09:00:00Z",16.375,-88.375,29.689,0.4,1,NA,0.55
"171","2003-07-14T09:00:00Z",16.375,-88.375,29.434,0.41,1,NA,0.509
"172","2003-07-15T09:00:00Z",16.375,-88.375,29.05,0.41,1,NA,0.174
"173","2003-07-16T09:00:00Z",16.375,-88.375,28.875,0.4,1,NA,-0.124
"174","2003-07-17T09:00:00Z",16.375,-88.375,28.805,0.4,1,NA,-0.194
"175","2003-07-18T09:00:00Z",16.375,-88.375,28.682,0.41,1,NA,-0.426
"176","2003-07-19T09:00:00Z",16.375,-88.375,28.753,0.41,1,NA,-0.54
"177","2003-07-20T09:00:00Z",16.375,-88.375,28.58,0.41,1,NA,-0.642
"178","2003-07-21T09:00:00Z",16.375,-88.375,29.3,0.41,1,NA,0.077
"179","2003-07-22T09:00:00Z",16.375,-88.375,29.301,0.4,1,NA,0.169
"180","2003-07-23T09:00:00Z",16.375,-88.375,29.271,0.39,1,NA,0.22
"181","2003-07-24T09:00:00Z",16.375,-88.375,29.394,0.4,1,NA,0.118
"182","2003-07-25T09:00:00Z",16.375,-88.375,29.312,0.41,1,NA,0.055
"183","2003-07-26T09:00:00Z",16.375,-88.375,29.036,0.41,1,NA,0.004
"184","2003-07-27T09:00:00Z",16.375,-88.375,28.89,0.41,1,NA,-0.157
"185","2003-07-28T09:00:00Z",16.375,-88.375,28.905,0.41,1,NA,-0.126
"186","2003-07-29T09:00:00Z",16.375,-88.375,28.84,0.4,1,NA,-0.3
"187","2003-07-30T09:00:00Z",16.375,-88.375,28.824,0.41,1,NA,-0.355
"188","2003-07-31T09:00:00Z",16.375,-88.375,28.638,0.41,1,NA,-0.55
"189","2003-08-01T09:00:00Z",16.375,-88.375,28.917,0.41,1,NA,-0.301
"190","2003-08-02T09:00:00Z",16.375,-88.375,29.234,0.4,1,NA,-0.002
"191","2003-08-03T09:00:00Z",16.375,-88.375,29.215,0.39,1,NA,-0.063
"192","2003-08-04T09:00:00Z",16.375,-88.375,29.154,0.39,1,NA,-0.21
"193","2003-08-05T09:00:00Z",16.375,-88.375,29.024,0.4,1,NA,-0.375
"194","2003-08-06T09:00:00Z",16.375,-88.375,29.317,0.41,1,NA,-0.099
"195","2003-08-07T09:00:00Z",16.375,-88.375,29.511,0.39,1,NA,0.065
"196","2003-08-08T09:00:00Z",16.375,-88.375,29.532,0.38,1,NA,-0.031
"197","2003-08-09T09:00:00Z",16.375,-88.375,29.535,0.37,1,NA,0.02
"198","2003-08-10T09:00:00Z",16.375,-88.375,29.474,0.38,1,NA,-0.113
"199","2003-08-11T09:00:00Z",16.375,-88.375,29.473,0.4,1,NA,-0.085
"200","2003-08-12T09:00:00Z",16.375,-88.375,29.493,0.39,1,NA,-0.096
"201","2003-08-13T09:00:00Z",16.375,-88.375,29.466,0.38,1,NA,-0.09
"202","2003-08-14T09:00:00Z",16.375,-88.375,29.621,0.38,1,NA,0.012
"203","2003-08-15T09:00:00Z",16.375,-88.375,29.651,0.39,1,NA,-0.051
"204","2003-08-16T09:00:00Z",16.375,-88.375,29.592,0.4,1,NA,-0.205
"205","2003-08-17T09:00:00Z",16.375,-88.375,28.964,0.41,1,NA,-0.769
"206","2003-08-18T09:00:00Z",16.375,-88.375,28.714,0.41,1,NA,-0.908
"207","2003-08-19T09:00:00Z",16.375,-88.375,29.339,0.4,1,NA,-0.348
"208","2003-08-20T09:00:00Z",16.375,-88.375,29.604,0.39,1,NA,-0.069
"209","2003-08-21T09:00:00Z",16.375,-88.375,29.591,0.38,1,NA,0.014
"210","2003-08-22T09:00:00Z",16.375,-88.375,29.446,0.38,1,NA,-0.199
"211","2003-08-23T09:00:00Z",16.375,-88.375,29.389,0.39,1,NA,-0.226
"212","2003-08-24T09:00:00Z",16.375,-88.375,29.56,0.39,1,NA,-0.135
"213","2003-08-25T09:00:00Z",16.375,-88.375,29.52,0.39,1,NA,-0.281
"214","2003-08-26T09:00:00Z",16.375,-88.375,29.472,0.38,1,NA,-0.284
"215","2003-08-27T09:00:00Z",16.375,-88.375,29.494,0.37,1,NA,-0.219
"216","2003-08-28T09:00:00Z",16.375,-88.375,29.507,0.39,1,NA,-0.137
"217","2003-08-29T09:00:00Z",16.375,-88.375,29.601,0.41,1,NA,-0.013
"218","2003-08-30T09:00:00Z",16.375,-88.375,29.824,0.39,1,NA,-0.012
"219","2003-08-31T09:00:00Z",16.375,-88.375,29.872,0.39,1,NA,0.071
"220","2003-09-01T09:00:00Z",16.375,-88.375,29.841,0.4,1,NA,-0.056
"221","2003-10-01T09:00:00Z",16.375,-88.375,29.877,0.41,1,NA,0.321
"222","2003-10-02T09:00:00Z",16.375,-88.375,30.101,0.41,1,NA,0.625
"223","2003-10-03T09:00:00Z",16.375,-88.375,30.212,0.4,1,NA,0.791
"224","2003-10-04T09:00:00Z",16.375,-88.375,30.36,0.37,1,NA,0.795
"225","2003-10-05T09:00:00Z",16.375,-88.375,30.313,0.36,1,NA,0.773
"226","2003-10-06T09:00:00Z",16.375,-88.375,30.227,0.38,1,NA,0.693
"227","2003-10-07T09:00:00Z",16.375,-88.375,30.014,0.4,1,NA,0.4
"228","2003-10-08T09:00:00Z",16.375,-88.375,30.297,0.41,1,NA,0.761
"229","2003-10-09T09:00:00Z",16.375,-88.375,30.31,0.39,1,NA,1.091
"230","2003-10-10T09:00:00Z",16.375,-88.375,30.452,0.37,1,NA,1.405
"231","2003-10-11T09:00:00Z",16.375,-88.375,30.571,0.37,1,NA,1.384
"232","2003-10-12T09:00:00Z",16.375,-88.375,30.586,0.39,1,NA,1.384
"233","2003-10-13T09:00:00Z",16.375,-88.375,30.526,0.39,1,NA,1.309
"234","2003-10-14T09:00:00Z",16.375,-88.375,30.233,0.4,1,NA,0.913
"235","2003-10-15T09:00:00Z",16.375,-88.375,30.151,0.41,1,NA,0.816
"236","2003-10-16T09:00:00Z",16.375,-88.375,30.078,0.41,1,NA,0.773
"237","2003-10-17T09:00:00Z",16.375,-88.375,30.058,0.41,1,NA,0.81
"238","2003-10-18T09:00:00Z",16.375,-88.375,29.615,0.41,1,NA,0.345
"239","2003-10-19T09:00:00Z",16.375,-88.375,29.611,0.4,1,NA,0.345
"240","2003-10-20T09:00:00Z",16.375,-88.375,29.614,0.39,1,NA,0.296
"241","2003-10-21T09:00:00Z",16.375,-88.375,29.287,0.41,1,NA,0.168
"242","2003-10-22T09:00:00Z",16.375,-88.375,28.964,0.39,1,NA,-0.225
"243","2003-10-23T09:00:00Z",16.375,-88.375,28.935,0.38,1,NA,-0.151
"244","2003-10-24T09:00:00Z",16.375,-88.375,29.197,0.38,1,NA,0.14
"245","2003-10-25T09:00:00Z",16.375,-88.375,29.457,0.38,1,NA,0.321
"246","2003-10-26T09:00:00Z",16.375,-88.375,29.345,0.39,1,NA,0.2
"247","2003-10-27T09:00:00Z",16.375,-88.375,29.27,0.38,1,NA,0.199
"248","2003-10-28T09:00:00Z",16.375,-88.375,29.262,0.38,1,NA,0.163
"249","2003-10-29T09:00:00Z",16.375,-88.375,29.451,0.4,1,NA,0.379
"250","2003-10-30T09:00:00Z",16.375,-88.375,29.428,0.4,1,NA,0.636
"251","2003-10-31T09:00:00Z",16.375,-88.375,29.361,0.39,1,NA,0.726
"252","2003-11-01T09:00:00Z",16.375,-88.375,29.339,0.4,1,NA,0.678
"253","2003-12-01T09:00:00Z",16.375,-88.375,26.729,0.41,1,NA,-0.466
"254","2003-12-02T09:00:00Z",16.375,-88.375,26.84,0.41,1,NA,-0.321
"255","2003-12-03T09:00:00Z",16.375,-88.375,27.077,0.41,1,NA,0.116
"256","2003-12-04T09:00:00Z",16.375,-88.375,27.123,0.41,1,NA,0.061
"257","2003-12-05T09:00:00Z",16.375,-88.375,26.959,0.41,1,NA,-0.045
"258","2003-12-06T09:00:00Z",16.375,-88.375,26.625,0.41,1,NA,-0.326
"259","2003-12-07T09:00:00Z",16.375,-88.375,26.605,0.41,1,NA,-0.416
"260","2003-12-08T09:00:00Z",16.375,-88.375,26.682,0.4,1,NA,-0.293
"261","2003-12-09T09:00:00Z",16.375,-88.375,26.835,0.39,1,NA,-0.078
"262","2003-12-10T09:00:00Z",16.375,-88.375,26.9,0.38,1,NA,-0.063
"263","2003-12-11T09:00:00Z",16.375,-88.375,26.852,0.37,1,NA,-0.188
"264","2003-12-12T09:00:00Z",16.375,-88.375,26.93,0.38,1,NA,0.049
"265","2003-12-13T09:00:00Z",16.375,-88.375,26.968,0.39,1,NA,0.083
"266","2003-12-14T09:00:00Z",16.375,-88.375,27.104,0.39,1,NA,0.353
"267","2003-12-15T09:00:00Z",16.375,-88.375,27.029,0.4,1,NA,0.274
"268","2003-12-16T09:00:00Z",16.375,-88.375,26.956,0.41,1,NA,0.22
"269","2003-12-17T09:00:00Z",16.375,-88.375,27.077,0.41,1,NA,0.244
"270","2003-12-18T09:00:00Z",16.375,-88.375,26.445,0.41,1,NA,-0.316
"271","2003-12-19T09:00:00Z",16.375,-88.375,26.446,0.4,1,NA,-0.17
"272","2003-12-20T09:00:00Z",16.375,-88.375,26.5,0.38,1,NA,0.057
"273","2003-12-21T09:00:00Z",16.375,-88.375,26.429,0.39,1,NA,-0.043
"274","2003-12-22T09:00:00Z",16.375,-88.375,26.265,0.41,1,NA,-0.386
"275","2003-12-23T09:00:00Z",16.375,-88.375,25.849,0.4,1,NA,-0.806
"276","2003-12-24T09:00:00Z",16.375,-88.375,25.913,0.38,1,NA,-0.766
"277","2003-12-25T09:00:00Z",16.375,-88.375,26.02,0.38,1,NA,-0.652
"278","2003-12-26T09:00:00Z",16.375,-88.375,25.778,0.39,1,NA,-0.836
"279","2003-12-27T09:00:00Z",16.375,-88.375,25.333,0.39,1,NA,-1.218
"280","2003-12-28T09:00:00Z",16.375,-88.375,25.399,0.38,1,NA,-1.058
"281","2003-12-29T09:00:00Z",16.375,-88.375,25.456,0.39,1,NA,-1.075
"282","2003-12-30T09:00:00Z",16.375,-88.375,25.531,0.39,1,NA,-0.992
"283","2003-12-31T09:00:00Z",16.375,-88.375,25.547,0.4,1,NA,-0.977
"284","2004-01-01T09:00:00Z",16.375,-88.375,25.519,0.38,1,NA,-1.157
"285","2004-01-02T09:00:00Z",16.375,-88.375,25.552,0.37,1,NA,-1.065
"286","2004-01-03T09:00:00Z",16.375,-88.375,25.648,0.39,1,NA,-0.851
"287","2004-01-04T09:00:00Z",16.375,-88.375,25.712,0.39,1,NA,-0.666
"288","2004-01-05T09:00:00Z",16.375,-88.375,25.731,0.38,1,NA,-0.48
"289","2004-01-06T09:00:00Z",16.375,-88.375,25.843,0.39,1,NA,-0.37
"290","2004-01-07T09:00:00Z",16.375,-88.375,25.787,0.38,1,NA,-0.446
"291","2004-01-08T09:00:00Z",16.375,-88.375,25.536,0.39,1,NA,-0.709
"292","2004-01-09T09:00:00Z",16.375,-88.375,25.473,0.38,1,NA,-0.684
"293","2004-01-10T09:00:00Z",16.375,-88.375,25.571,0.38,1,NA,-0.607
"294","2004-01-11T09:00:00Z",16.375,-88.375,25.537,0.4,1,NA,-0.705
"295","2004-01-12T09:00:00Z",16.375,-88.375,24.867,0.39,1,NA,-1.361
"296","2004-01-13T09:00:00Z",16.375,-88.375,24.731,0.39,1,NA,-1.503
"297","2004-01-14T09:00:00Z",16.375,-88.375,24.827,0.4,1,NA,-1.396
"298","2004-01-15T09:00:00Z",16.375,-88.375,25.322,0.4,1,NA,-0.74
"299","2004-01-16T09:00:00Z",16.375,-88.375,25.403,0.39,1,NA,-0.5
"300","2004-01-17T09:00:00Z",16.375,-88.375,25.494,0.38,1,NA,-0.386
"301","2004-01-18T09:00:00Z",16.375,-88.375,25.754,0.37,1,NA,-0.151
"302","2004-01-19T09:00:00Z",16.375,-88.375,26.002,0.38,1,NA,-0.073
"303","2004-01-20T09:00:00Z",16.375,-88.375,26.096,0.4,1,NA,-0.064
"304","2004-01-21T09:00:00Z",16.375,-88.375,25.754,0.41,1,NA,-0.433
"305","2004-01-22T09:00:00Z",16.375,-88.375,25.485,0.39,1,NA,-0.706
"306","2004-01-23T09:00:00Z",16.375,-88.375,25.461,0.38,1,NA,-0.764
"307","2004-01-24T09:00:00Z",16.375,-88.375,25.417,0.38,1,NA,-0.81
"308","2004-01-25T09:00:00Z",16.375,-88.375,25.578,0.39,1,NA,-0.456
"309","2004-01-26T09:00:00Z",16.375,-88.375,25.936,0.38,1,NA,0.035
"310","2004-01-27T09:00:00Z",16.375,-88.375,25.953,0.37,1,NA,0.207
"311","2004-01-28T09:00:00Z",16.375,-88.375,25.895,0.38,1,NA,0.159
"312","2004-01-29T09:00:00Z",16.375,-88.375,25.882,0.4,1,NA,0.074
"313","2004-01-30T09:00:00Z",16.375,-88.375,25.628,0.39,1,NA,-0.342
