"","time","latitude","longitude","analysed_sst","analysis_error","mask","sea_ice_fraction","sst_anomaly"
"1","2002-09-02T09:00:00Z",16.375,-88.125,29.409,0.38,1,NA,-0.377
"2","2002-09-03T09:00:00Z",16.375,-88.125,29.461,0.37,1,NA,-0.179
"3","2002-09-04T09:00:00Z",16.375,-88.125,29.646,0.37,1,NA,-0.027
"4","2002-09-05T09:00:00Z",16.375,-88.125,29.751,0.38,1,NA,0.038
"5","2002-09-06T09:00:00Z",16.375,-88.125,29.802,0.37,1,NA,0.011
"6","2002-09-07T09:00:00Z",16.375,-88.125,29.855,0.37,1,NA,0.046
"7","2002-09-08T09:00:00Z",16.375,-88.125,29.983,0.36,1,NA,0.121
"8","2002-09-09T09:00:00Z",16.375,-88.125,29.842,0.36,1,NA,-0.106
"9","2002-09-10T09:00:00Z",16.375,-88.125,29.52,0.36,1,NA,-0.397
"10","2002-09-11T09:00:00Z",16.375,-88.125,29.688,0.38,1,NA,-0.186
"11","2002-09-12T09:00:00Z",16.375,-88.125,30.061,0.38,1,NA,0.271
"12","2002-09-13T09:00:00Z",16.375,-88.125,29.965,0.37,1,NA,0.024
"13","2002-09-14T09:00:00Z",16.375,-88.125,29.93,0.37,1,NA,-0.006
"14","2002-09-15T09:00:00Z",16.375,-88.125,30.019,0.39,1,NA,0.325
"15","2002-09-16T09:00:00Z",16.375,-88.125,29.871,0.39,1,NA,-0.022
"16","2002-09-17T09:00:00Z",16.375,-88.125,29.769,0.38,1,NA,-0.207
"17","2002-09-18T09:00:00Z",16.375,-88.125,30.096,0.36,1,NA,0.101
"18","2002-09-19T09:00:00Z",16.375,-88.125,30.272,0.35,1,NA,0.432
"19","2002-09-20T09:00:00Z",16.375,-88.125,30.168,0.36,1,NA,0.412
"20","2002-09-21T09:00:00Z",16.375,-88.125,30.066,0.39,1,NA,0.363
"21","2002-09-22T09:00:00Z",16.375,-88.125,29.919,0.41,1,NA,0.351
"22","2002-09-23T09:00:00Z",16.375,-88.125,30.641,0.41,1,NA,1.019
"23","2002-09-24T09:00:00Z",16.375,-88.125,30.35,0.41,1,NA,0.719
"24","2002-09-25T09:00:00Z",16.375,-88.125,29.613,0.41,1,NA,-0.062
"25","2002-09-26T09:00:00Z",16.375,-88.125,29.513,0.41,1,NA,-0.17
"26","2002-09-27T09:00:00Z",16.375,-88.125,29.48,0.41,1,NA,-0.088
"27","2002-09-28T09:00:00Z",16.375,-88.125,29.345,0.41,1,NA,-0.323
"28","2002-09-29T09:00:00Z",16.375,-88.125,29.16,0.41,1,NA,-0.377
"29","2002-09-30T09:00:00Z",16.375,-88.125,29.242,0.39,1,NA,-0.279
"30","2002-10-01T09:00:00Z",16.375,-88.125,29.122,0.37,1,NA,-0.36
"31","2002-12-01T09:00:00Z",16.375,-88.125,27.427,0.38,1,NA,0.247
"32","2002-12-02T09:00:00Z",16.375,-88.125,27.445,0.38,1,NA,0.273
"33","2002-12-03T09:00:00Z",16.375,-88.125,27.135,0.39,1,NA,0.033
"34","2002-12-04T09:00:00Z",16.375,-88.125,27.079,0.38,1,NA,-0.13
"35","2002-12-05T09:00:00Z",16.375,-88.125,27.329,0.38,1,NA,0.184
"36","2002-12-06T09:00:00Z",16.375,-88.125,27.316,0.39,1,NA,0.145
"37","2002-12-07T09:00:00Z",16.375,-88.125,27.186,0.38,1,NA,0.004
"38","2002-12-08T09:00:00Z",16.375,-88.125,26.933,0.38,1,NA,-0.168
"39","2002-12-09T09:00:00Z",16.375,-88.125,26.796,0.39,1,NA,-0.19
"40","2002-12-10T09:00:00Z",16.375,-88.125,26.789,0.39,1,NA,-0.229
"41","2002-12-11T09:00:00Z",16.375,-88.125,26.995,0.39,1,NA,-0.049
"42","2002-12-12T09:00:00Z",16.375,-88.125,27.272,0.37,1,NA,0.279
"43","2002-12-13T09:00:00Z",16.375,-88.125,27.543,0.37,1,NA,0.596
"44","2002-12-14T09:00:00Z",16.375,-88.125,27.475,0.39,1,NA,0.574
"45","2002-12-15T09:00:00Z",16.375,-88.125,27.035,0.41,1,NA,0.236
"46","2002-12-16T09:00:00Z",16.375,-88.125,26.882,0.41,1,NA,0.129
"47","2002-12-17T09:00:00Z",16.375,-88.125,26.837,0.38,1,NA,0.037
"48","2002-12-18T09:00:00Z",16.375,-88.125,26.822,0.37,1,NA,0.063
"49","2002-12-19T09:00:00Z",16.375,-88.125,26.836,0.37,1,NA,0.174
"50","2002-12-20T09:00:00Z",16.375,-88.125,27.01,0.38,1,NA,0.488
"51","2002-12-21T09:00:00Z",16.375,-88.125,27.008,0.39,1,NA,0.553
"52","2002-12-22T09:00:00Z",16.375,-88.125,26.907,0.41,1,NA,0.139
"53","2002-12-23T09:00:00Z",16.375,-88.125,27.373,0.39,1,NA,0.491
"54","2002-12-24T09:00:00Z",16.375,-88.125,27.421,0.37,1,NA,0.554
"55","2002-12-25T09:00:00Z",16.375,-88.125,27.336,0.37,1,NA,0.542
"56","2002-12-26T09:00:00Z",16.375,-88.125,27.079,0.39,1,NA,0.292
"57","2002-12-27T09:00:00Z",16.375,-88.125,26.683,0.4,1,NA,-0.094
"58","2002-12-28T09:00:00Z",16.375,-88.125,26.574,0.4,1,NA,-0.088
"59","2002-12-29T09:00:00Z",16.375,-88.125,26.802,0.38,1,NA,0.179
"60","2002-12-30T09:00:00Z",16.375,-88.125,26.771,0.37,1,NA,0.088
"61","2002-12-31T09:00:00Z",16.375,-88.125,26.811,0.38,1,NA,0.102
"62","2003-01-01T09:00:00Z",16.375,-88.125,26.927,0.38,1,NA,0.169
"63","2003-01-02T09:00:00Z",16.375,-88.125,26.867,0.38,1,NA,0.216
"64","2003-01-03T09:00:00Z",16.375,-88.125,26.687,0.39,1,NA,0.008
"65","2003-01-04T09:00:00Z",16.375,-88.125,26.58,0.41,1,NA,0.071
"66","2003-01-05T09:00:00Z",16.375,-88.125,26.54,0.41,1,NA,0.059
"67","2003-01-06T09:00:00Z",16.375,-88.125,25.964,0.41,1,NA,-0.442
"68","2003-01-07T09:00:00Z",16.375,-88.125,26.157,0.41,1,NA,-0.276
"69","2003-01-08T09:00:00Z",16.375,-88.125,26.095,0.39,1,NA,-0.34
"70","2003-01-09T09:00:00Z",16.375,-88.125,26.026,0.37,1,NA,-0.363
"71","2003-01-10T09:00:00Z",16.375,-88.125,26.028,0.38,1,NA,-0.454
"72","2003-01-11T09:00:00Z",16.375,-88.125,26.173,0.41,1,NA,-0.251
"73","2003-01-12T09:00:00Z",16.375,-88.125,26.13,0.41,1,NA,-0.325
"74","2003-01-13T09:00:00Z",16.375,-88.125,25.963,0.41,1,NA,-0.423
"75","2003-01-14T09:00:00Z",16.375,-88.125,26.056,0.41,1,NA,-0.31
"76","2003-01-15T09:00:00Z",16.375,-88.125,26.106,0.41,1,NA,-0.208
"77","2003-01-16T09:00:00Z",16.375,-88.125,25.882,0.41,1,NA,-0.242
"78","2003-01-17T09:00:00Z",16.375,-88.125,25.665,0.41,1,NA,-0.407
"79","2003-01-18T09:00:00Z",16.375,-88.125,25.419,0.41,1,NA,-0.744
"80","2003-01-19T09:00:00Z",16.375,-88.125,25.424,0.41,1,NA,-0.889
"81","2003-01-20T09:00:00Z",16.375,-88.125,25.633,0.41,1,NA,-0.686
"82","2003-01-21T09:00:00Z",16.375,-88.125,25.755,0.41,1,NA,-0.436
"83","2003-01-22T09:00:00Z",16.375,-88.125,25.74,0.4,1,NA,-0.516
"84","2003-01-23T09:00:00Z",16.375,-88.125,25.821,0.4,1,NA,-0.317
"85","2003-01-24T09:00:00Z",16.375,-88.125,25.756,0.41,1,NA,-0.389
"86","2003-01-25T09:00:00Z",16.375,-88.125,25.047,0.4,1,NA,-1.045
"87","2003-01-26T09:00:00Z",16.375,-88.125,24.807,0.38,1,NA,-1.254
"88","2003-01-27T09:00:00Z",16.375,-88.125,25.094,0.38,1,NA,-0.973
"89","2003-01-28T09:00:00Z",16.375,-88.125,25.186,0.4,1,NA,-0.753
"90","2003-01-29T09:00:00Z",16.375,-88.125,25.823,0.41,1,NA,-0.194
"91","2003-01-30T09:00:00Z",16.375,-88.125,25.844,0.41,1,NA,-0.256
"92","2003-01-31T09:00:00Z",16.375,-88.125,25.77,0.41,1,NA,-0.497
"93","2003-02-01T09:00:00Z",16.375,-88.125,25.286,0.41,1,NA,-1.065
"94","2003-03-01T09:00:00Z",16.375,-88.125,27.316,0.38,1,NA,0.656
"95","2003-03-02T09:00:00Z",16.375,-88.125,27.396,0.37,1,NA,0.771
"96","2003-03-03T09:00:00Z",16.375,-88.125,27.465,0.37,1,NA,0.842
"97","2003-03-04T09:00:00Z",16.375,-88.125,27.444,0.4,1,NA,0.79
"98","2003-03-05T09:00:00Z",16.375,-88.125,27.494,0.39,1,NA,0.779
"99","2003-03-06T09:00:00Z",16.375,-88.125,27.664,0.37,1,NA,0.819
"100","2003-03-07T09:00:00Z",16.375,-88.125,27.749,0.37,1,NA,1.075
"101","2003-03-08T09:00:00Z",16.375,-88.125,27.785,0.37,1,NA,1.043
"102","2003-03-09T09:00:00Z",16.375,-88.125,27.63,0.38,1,NA,0.825
"103","2003-03-10T09:00:00Z",16.375,-88.125,27.382,0.39,1,NA,0.6
"104","2003-03-11T09:00:00Z",16.375,-88.125,27.351,0.38,1,NA,0.613
"105","2003-03-12T09:00:00Z",16.375,-88.125,26.963,0.39,1,NA,0.251
"106","2003-03-13T09:00:00Z",16.375,-88.125,27.099,0.39,1,NA,0.376
"107","2003-03-14T09:00:00Z",16.375,-88.125,27.443,0.38,1,NA,0.603
"108","2003-03-15T09:00:00Z",16.375,-88.125,27.493,0.38,1,NA,0.707
"109","2003-03-16T09:00:00Z",16.375,-88.125,27.955,0.4,1,NA,1.143
"110","2003-03-17T09:00:00Z",16.375,-88.125,28.209,0.38,1,NA,1.222
"111","2003-03-18T09:00:00Z",16.375,-88.125,28.15,0.37,1,NA,1.123
"112","2003-03-19T09:00:00Z",16.375,-88.125,27.972,0.37,1,NA,0.896
"113","2003-03-20T09:00:00Z",16.375,-88.125,27.982,0.37,1,NA,0.931
"114","2003-03-21T09:00:00Z",16.375,-88.125,28.087,0.37,1,NA,1.054
"115","2003-03-22T09:00:00Z",16.375,-88.125,28.055,0.37,1,NA,1.114
"116","2003-03-23T09:00:00Z",16.375,-88.125,28.09,0.38,1,NA,1.041
"117","2003-03-24T09:00:00Z",16.375,-88.125,27.956,0.39,1,NA,0.869
"118","2003-03-25T09:00:00Z",16.375,-88.125,27.713,0.38,1,NA,0.568
"119","2003-03-26T09:00:00Z",16.375,-88.125,27.708,0.38,1,NA,0.552
"120","2003-03-27T09:00:00Z",16.375,-88.125,28.584,0.39,1,NA,1.503
"121","2003-03-28T09:00:00Z",16.375,-88.125,28.465,0.36,1,NA,1.365
"122","2003-03-29T09:00:00Z",16.375,-88.125,28.335,0.36,1,NA,1.178
"123","2003-03-30T09:00:00Z",16.375,-88.125,28.247,0.38,1,NA,1.024
"124","2003-03-31T09:00:00Z",16.375,-88.125,28.03,0.41,1,NA,0.86
"125","2003-04-01T09:00:00Z",16.375,-88.125,27.609,0.41,1,NA,0.484
"126","2003-05-01T09:00:00Z",16.375,-88.125,29.126,0.37,1,NA,1.117
"127","2003-05-02T09:00:00Z",16.375,-88.125,29.35,0.37,1,NA,1.266
"128","2003-05-03T09:00:00Z",16.375,-88.125,29.314,0.39,1,NA,1.338
"129","2003-05-04T09:00:00Z",16.375,-88.125,28.837,0.41,1,NA,0.786
"130","2003-05-05T09:00:00Z",16.375,-88.125,28.562,0.4,1,NA,0.298
"131","2003-05-06T09:00:00Z",16.375,-88.125,28.053,0.38,1,NA,-0.249
"132","2003-05-07T09:00:00Z",16.375,-88.125,28.148,0.37,1,NA,-0.253
"133","2003-05-08T09:00:00Z",16.375,-88.125,28.327,0.37,1,NA,-0.029
"134","2003-05-09T09:00:00Z",16.375,-88.125,28.356,0.38,1,NA,-0.04
"135","2003-05-10T09:00:00Z",16.375,-88.125,28.168,0.38,1,NA,-0.274
"136","2003-05-11T09:00:00Z",16.375,-88.125,28.156,0.38,1,NA,-0.26
"137","2003-05-12T09:00:00Z",16.375,-88.125,28.085,0.4,1,NA,-0.3
"138","2003-05-13T09:00:00Z",16.375,-88.125,27.838,0.4,1,NA,-0.559
"139","2003-05-14T09:00:00Z",16.375,-88.125,27.6,0.41,1,NA,-0.766
"140","2003-05-15T09:00:00Z",16.375,-88.125,28.011,0.41,1,NA,-0.448
"141","2003-05-16T09:00:00Z",16.375,-88.125,28.095,0.4,1,NA,-0.434
"142","2003-05-17T09:00:00Z",16.375,-88.125,28.363,0.41,1,NA,-0.162
"143","2003-05-18T09:00:00Z",16.375,-88.125,28.504,0.41,1,NA,0.014
"144","2003-05-19T09:00:00Z",16.375,-88.125,28.697,0.41,1,NA,0.013
"145","2003-05-20T09:00:00Z",16.375,-88.125,28.494,0.41,1,NA,-0.331
"146","2003-05-21T09:00:00Z",16.375,-88.125,28.932,0.41,1,NA,0.039
"147","2003-05-22T09:00:00Z",16.375,-88.125,28.823,0.38,1,NA,0.034
"148","2003-05-23T09:00:00Z",16.375,-88.125,28.846,0.37,1,NA,-0.04
"149","2003-05-24T09:00:00Z",16.375,-88.125,28.907,0.39,1,NA,0.062
"150","2003-05-25T09:00:00Z",16.375,-88.125,29.091,0.39,1,NA,0.128
"151","2003-05-26T09:00:00Z",16.375,-88.125,29.105,0.36,1,NA,0.133
"152","2003-05-27T09:00:00Z",16.375,-88.125,29.2,0.37,1,NA,0.289
"153","2003-05-28T09:00:00Z",16.375,-88.125,29.17,0.39,1,NA,0.203
"154","2003-05-29T09:00:00Z",16.375,-88.125,29.159,0.41,1,NA,0.22
"155","2003-05-30T09:00:00Z",16.375,-88.125,29.062,0.41,1,NA,0.238
"156","2003-05-31T09:00:00Z",16.375,-88.125,29.069,0.41,1,NA,0.168
"157","2003-06-01T09:00:00Z",16.375,-88.125,28.802,0.41,1,NA,0.011
"158","2003-07-01T09:00:00Z",16.375,-88.125,29.298,0.38,1,NA,0.209
"159","2003-07-02T09:00:00Z",16.375,-88.125,29.047,0.39,1,NA,-0.075
"160","2003-07-03T09:00:00Z",16.375,-88.125,29.025,0.38,1,NA,-0.093
"161","2003-07-04T09:00:00Z",16.375,-88.125,29.285,0.38,1,NA,0.185
"162","2003-07-05T09:00:00Z",16.375,-88.125,29.553,0.38,1,NA,0.468
"163","2003-07-06T09:00:00Z",16.375,-88.125,29.787,0.4,1,NA,0.787
"164","2003-07-07T09:00:00Z",16.375,-88.125,28.817,0.4,1,NA,-0.111
"165","2003-07-08T09:00:00Z",16.375,-88.125,29.09,0.38,1,NA,0.196
"166","2003-07-09T09:00:00Z",16.375,-88.125,29.342,0.37,1,NA,0.261
"167","2003-07-10T09:00:00Z",16.375,-88.125,29.69,0.37,1,NA,0.563
"168","2003-07-11T09:00:00Z",16.375,-88.125,29.735,0.39,1,NA,0.505
"169","2003-07-12T09:00:00Z",16.375,-88.125,29.551,0.39,1,NA,0.503
"170","2003-07-13T09:00:00Z",16.375,-88.125,29.262,0.39,1,NA,0.341
"171","2003-07-14T09:00:00Z",16.375,-88.125,29.193,0.4,1,NA,0.443
"172","2003-07-15T09:00:00Z",16.375,-88.125,28.912,0.41,1,NA,0.291
"173","2003-07-16T09:00:00Z",16.375,-88.125,28.652,0.4,1,NA,-0.002
"174","2003-07-17T09:00:00Z",16.375,-88.125,28.621,0.4,1,NA,-0.036
"175","2003-07-18T09:00:00Z",16.375,-88.125,28.529,0.41,1,NA,-0.292
"176","2003-07-19T09:00:00Z",16.375,-88.125,28.683,0.41,1,NA,-0.492
"177","2003-07-20T09:00:00Z",16.375,-88.125,28.543,0.41,1,NA,-0.637
"178","2003-07-21T09:00:00Z",16.375,-88.125,28.89,0.41,1,NA,-0.273
"179","2003-07-22T09:00:00Z",16.375,-88.125,29.253,0.39,1,NA,0.132
"180","2003-07-23T09:00:00Z",16.375,-88.125,29.265,0.38,1,NA,0.12
"181","2003-07-24T09:00:00Z",16.375,-88.125,29.259,0.4,1,NA,-0.027
"182","2003-07-25T09:00:00Z",16.375,-88.125,29.177,0.41,1,NA,-0.071
"183","2003-07-26T09:00:00Z",16.375,-88.125,28.897,0.41,1,NA,-0.012
"184","2003-07-27T09:00:00Z",16.375,-88.125,28.839,0.41,1,NA,-0.084
"185","2003-07-28T09:00:00Z",16.375,-88.125,28.736,0.4,1,NA,-0.199
"186","2003-07-29T09:00:00Z",16.375,-88.125,28.577,0.39,1,NA,-0.374
"187","2003-07-30T09:00:00Z",16.375,-88.125,28.643,0.4,1,NA,-0.368
"188","2003-07-31T09:00:00Z",16.375,-88.125,28.465,0.41,1,NA,-0.562
"189","2003-08-01T09:00:00Z",16.375,-88.125,29.241,0.41,1,NA,0.209
"190","2003-08-02T09:00:00Z",16.375,-88.125,29.447,0.4,1,NA,0.342
"191","2003-08-03T09:00:00Z",16.375,-88.125,29.275,0.38,1,NA,0.114
"192","2003-08-04T09:00:00Z",16.375,-88.125,29.057,0.39,1,NA,-0.188
"193","2003-08-05T09:00:00Z",16.375,-88.125,28.95,0.4,1,NA,-0.348
"194","2003-08-06T09:00:00Z",16.375,-88.125,28.965,0.41,1,NA,-0.375
"195","2003-08-07T09:00:00Z",16.375,-88.125,29.181,0.39,1,NA,-0.15
"196","2003-08-08T09:00:00Z",16.375,-88.125,29.359,0.37,1,NA,-0.035
"197","2003-08-09T09:00:00Z",16.375,-88.125,29.452,0.37,1,NA,0.037
"198","2003-08-10T09:00:00Z",16.375,-88.125,29.493,0.38,1,NA,0.156
"199","2003-08-11T09:00:00Z",16.375,-88.125,29.381,0.41,1,NA,-0.045
"200","2003-08-12T09:00:00Z",16.375,-88.125,29.255,0.4,1,NA,-0.234
"201","2003-08-13T09:00:00Z",16.375,-88.125,29.298,0.39,1,NA,-0.28
"202","2003-08-14T09:00:00Z",16.375,-88.125,29.412,0.37,1,NA,-0.259
"203","2003-08-15T09:00:00Z",16.375,-88.125,29.555,0.37,1,NA,-0.154
"204","2003-08-16T09:00:00Z",16.375,-88.125,29.614,0.39,1,NA,-0.072
"205","2003-08-17T09:00:00Z",16.375,-88.125,29.052,0.41,1,NA,-0.524
"206","2003-08-18T09:00:00Z",16.375,-88.125,28.772,0.41,1,NA,-0.719
"207","2003-08-19T09:00:00Z",16.375,-88.125,29.311,0.4,1,NA,-0.254
"208","2003-08-20T09:00:00Z",16.375,-88.125,29.422,0.39,1,NA,-0.117
"209","2003-08-21T09:00:00Z",16.375,-88.125,29.42,0.38,1,NA,-0.043
"210","2003-08-22T09:00:00Z",16.375,-88.125,29.34,0.38,1,NA,-0.121
"211","2003-08-23T09:00:00Z",16.375,-88.125,29.327,0.39,1,NA,-0.124
"212","2003-08-24T09:00:00Z",16.375,-88.125,29.535,0.38,1,NA,0.033
"213","2003-08-25T09:00:00Z",16.375,-88.125,29.671,0.38,1,NA,-0.024
"214","2003-08-26T09:00:00Z",16.375,-88.125,29.859,0.36,1,NA,0.123
"215","2003-08-27T09:00:00Z",16.375,-88.125,29.885,0.36,1,NA,0.192
"216","2003-08-28T09:00:00Z",16.375,-88.125,29.847,0.38,1,NA,0.251
"217","2003-08-29T09:00:00Z",16.375,-88.125,29.669,0.41,1,NA,0.204
"218","2003-08-30T09:00:00Z",16.375,-88.125,29.662,0.4,1,NA,0.018
"219","2003-08-31T09:00:00Z",16.375,-88.125,29.45,0.39,1,NA,-0.242
"220","2003-09-01T09:00:00Z",16.375,-88.125,29.236,0.39,1,NA,-0.514
"221","2003-10-01T09:00:00Z",16.375,-88.125,29.943,0.41,1,NA,0.461
"222","2003-10-02T09:00:00Z",16.375,-88.125,29.979,0.41,1,NA,0.58
"223","2003-10-03T09:00:00Z",16.375,-88.125,30.105,0.39,1,NA,0.81
"224","2003-10-04T09:00:00Z",16.375,-88.125,30.085,0.37,1,NA,0.677
"225","2003-10-05T09:00:00Z",16.375,-88.125,29.932,0.37,1,NA,0.47
"226","2003-10-06T09:00:00Z",16.375,-88.125,29.893,0.37,1,NA,0.401
"227","2003-10-07T09:00:00Z",16.375,-88.125,29.91,0.39,1,NA,0.365
"228","2003-10-08T09:00:00Z",16.375,-88.125,30.269,0.41,1,NA,0.77
"229","2003-10-09T09:00:00Z",16.375,-88.125,30.279,0.38,1,NA,1.036
"230","2003-10-10T09:00:00Z",16.375,-88.125,30.358,0.37,1,NA,1.291
"231","2003-10-11T09:00:00Z",16.375,-88.125,30.468,0.37,1,NA,1.217
"232","2003-10-12T09:00:00Z",16.375,-88.125,30.528,0.38,1,NA,1.333
"233","2003-10-13T09:00:00Z",16.375,-88.125,30.418,0.39,1,NA,1.278
"234","2003-10-14T09:00:00Z",16.375,-88.125,30.112,0.39,1,NA,0.913
"235","2003-10-15T09:00:00Z",16.375,-88.125,30.021,0.4,1,NA,0.818
"236","2003-10-16T09:00:00Z",16.375,-88.125,29.992,0.4,1,NA,0.776
"237","2003-10-17T09:00:00Z",16.375,-88.125,30.02,0.41,1,NA,0.839
"238","2003-10-18T09:00:00Z",16.375,-88.125,29.593,0.41,1,NA,0.349
"239","2003-10-19T09:00:00Z",16.375,-88.125,29.624,0.41,1,NA,0.405
"240","2003-10-20T09:00:00Z",16.375,-88.125,29.645,0.41,1,NA,0.408
"241","2003-10-21T09:00:00Z",16.375,-88.125,29.104,0.41,1,NA,0.098
"242","2003-10-22T09:00:00Z",16.375,-88.125,28.835,0.4,1,NA,-0.237
"243","2003-10-23T09:00:00Z",16.375,-88.125,28.886,0.39,1,NA,-0.314
"244","2003-10-24T09:00:00Z",16.375,-88.125,29.236,0.38,1,NA,0.059
"245","2003-10-25T09:00:00Z",16.375,-88.125,29.365,0.38,1,NA,0.178
"246","2003-10-26T09:00:00Z",16.375,-88.125,29.324,0.39,1,NA,0.158
"247","2003-10-27T09:00:00Z",16.375,-88.125,29.242,0.39,1,NA,0.173
"248","2003-10-28T09:00:00Z",16.375,-88.125,29.169,0.38,1,NA,0.161
"249","2003-10-29T09:00:00Z",16.375,-88.125,29.234,0.39,1,NA,0.201
"250","2003-10-30T09:00:00Z",16.375,-88.125,29.202,0.39,1,NA,0.404
"251","2003-10-31T09:00:00Z",16.375,-88.125,29.135,0.38,1,NA,0.537
"252","2003-11-01T09:00:00Z",16.375,-88.125,29.196,0.39,1,NA,0.727
"253","2003-12-01T09:00:00Z",16.375,-88.125,26.832,0.41,1,NA,-0.348
"254","2003-12-02T09:00:00Z",16.375,-88.125,26.959,0.41,1,NA,-0.213
"255","2003-12-03T09:00:00Z",16.375,-88.125,27.371,0.41,1,NA,0.269
"256","2003-12-04T09:00:00Z",16.375,-88.125,27.393,0.41,1,NA,0.184
"257","2003-12-05T09:00:00Z",16.375,-88.125,27.289,0.41,1,NA,0.144
"258","2003-12-06T09:00:00Z",16.375,-88.125,27.117,0.41,1,NA,-0.054
"259","2003-12-07T09:00:00Z",16.375,-88.125,27.07,0.41,1,NA,-0.112
"260","2003-12-08T09:00:00Z",16.375,-88.125,26.824,0.39,1,NA,-0.277
"261","2003-12-09T09:00:00Z",16.375,-88.125,26.67,0.38,1,NA,-0.316
"262","2003-12-10T09:00:00Z",16.375,-88.125,26.82,0.37,1,NA,-0.198
"263","2003-12-11T09:00:00Z",16.375,-88.125,26.939,0.37,1,NA,-0.105
"264","2003-12-12T09:00:00Z",16.375,-88.125,27.055,0.38,1,NA,0.062
"265","2003-12-13T09:00:00Z",16.375,-88.125,27.149,0.39,1,NA,0.202
"266","2003-12-14T09:00:00Z",16.375,-88.125,27.214,0.38,1,NA,0.313
"267","2003-12-15T09:00:00Z",16.375,-88.125,27.102,0.4,1,NA,0.303
"268","2003-12-16T09:00:00Z",16.375,-88.125,27.042,0.41,1,NA,0.289
"269","2003-12-17T09:00:00Z",16.375,-88.125,27.156,0.41,1,NA,0.356
"270","2003-12-18T09:00:00Z",16.375,-88.125,26.77,0.41,1,NA,0.011
"271","2003-12-19T09:00:00Z",16.375,-88.125,26.341,0.4,1,NA,-0.321
"272","2003-12-20T09:00:00Z",16.375,-88.125,26.559,0.38,1,NA,0.037
"273","2003-12-21T09:00:00Z",16.375,-88.125,26.366,0.39,1,NA,-0.089
"274","2003-12-22T09:00:00Z",16.375,-88.125,26.388,0.41,1,NA,-0.38
"275","2003-12-23T09:00:00Z",16.375,-88.125,26.119,0.4,1,NA,-0.763
"276","2003-12-24T09:00:00Z",16.375,-88.125,26.161,0.38,1,NA,-0.706
"277","2003-12-25T09:00:00Z",16.375,-88.125,26.242,0.38,1,NA,-0.552
"278","2003-12-26T09:00:00Z",16.375,-88.125,26.146,0.39,1,NA,-0.641
"279","2003-12-27T09:00:00Z",16.375,-88.125,25.872,0.38,1,NA,-0.905
"280","2003-12-28T09:00:00Z",16.375,-88.125,25.943,0.38,1,NA,-0.719
"281","2003-12-29T09:00:00Z",16.375,-88.125,25.976,0.38,1,NA,-0.647
"282","2003-12-30T09:00:00Z",16.375,-88.125,25.957,0.38,1,NA,-0.726
"283","2003-12-31T09:00:00Z",16.375,-88.125,26.078,0.4,1,NA,-0.631
"284","2004-01-01T09:00:00Z",16.375,-88.125,26.074,0.38,1,NA,-0.684
"285","2004-01-02T09:00:00Z",16.375,-88.125,26.122,0.37,1,NA,-0.529
"286","2004-01-03T09:00:00Z",16.375,-88.125,26.049,0.38,1,NA,-0.63
"287","2004-01-04T09:00:00Z",16.375,-88.125,26.252,0.38,1,NA,-0.257
"288","2004-01-05T09:00:00Z",16.375,-88.125,26.343,0.37,1,NA,-0.138
"289","2004-01-06T09:00:00Z",16.375,-88.125,26.37,0.39,1,NA,-0.036
"290","2004-01-07T09:00:00Z",16.375,-88.125,26.338,0.4,1,NA,-0.095
"291","2004-01-08T09:00:00Z",16.375,-88.125,25.955,0.4,1,NA,-0.48
"292","2004-01-09T09:00:00Z",16.375,-88.125,25.943,0.38,1,NA,-0.446
"293","2004-01-10T09:00:00Z",16.375,-88.125,26.103,0.38,1,NA,-0.379
"294","2004-01-11T09:00:00Z",16.375,-88.125,26.12,0.4,1,NA,-0.304
"295","2004-01-12T09:00:00Z",16.375,-88.125,25.449,0.4,1,NA,-1.006
"296","2004-01-13T09:00:00Z",16.375,-88.125,25.307,0.39,1,NA,-1.079
"297","2004-01-14T09:00:00Z",16.375,-88.125,25.483,0.4,1,NA,-0.883
"298","2004-01-15T09:00:00Z",16.375,-88.125,26.015,0.4,1,NA,-0.299
"299","2004-01-16T09:00:00Z",16.375,-88.125,26.137,0.38,1,NA,0.013
"300","2004-01-17T09:00:00Z",16.375,-88.125,26.188,0.37,1,NA,0.116
"301","2004-01-18T09:00:00Z",16.375,-88.125,26.272,0.37,1,NA,0.109
"302","2004-01-19T09:00:00Z",16.375,-88.125,26.32,0.37,1,NA,0.007
"303","2004-01-20T09:00:00Z",16.375,-88.125,26.361,0.39,1,NA,0.042
"304","2004-01-21T09:00:00Z",16.375,-88.125,25.889,0.41,1,NA,-0.302
"305","2004-01-22T09:00:00Z",16.375,-88.125,25.792,0.38,1,NA,-0.464
"306","2004-01-23T09:00:00Z",16.375,-88.125,25.749,0.37,1,NA,-0.389
"307","2004-01-24T09:00:00Z",16.375,-88.125,25.716,0.37,1,NA,-0.429
"308","2004-01-25T09:00:00Z",16.375,-88.125,25.792,0.39,1,NA,-0.3
"309","2004-01-26T09:00:00Z",16.375,-88.125,26.089,0.38,1,NA,0.028
"310","2004-01-27T09:00:00Z",16.375,-88.125,26.139,0.37,1,NA,0.072
"311","2004-01-28T09:00:00Z",16.375,-88.125,26.186,0.37,1,NA,0.247
"312","2004-01-29T09:00:00Z",16.375,-88.125,26.2,0.4,1,NA,0.183
"313","2004-01-30T09:00:00Z",16.375,-88.125,25.965,0.39,1,NA,-0.135
